motion_file,primary_label,secondary_label,top_level_label,descriptions
01387_annotations.json,wavingByLeftHand,,waving,"[""A person waves with the left hand once.""]"
01388_annotations.json,wavingByLeftHand,,waving,"[""a person waves with his left hand one time"", ""someone waves with the left hand one time."", ""A person is waving.""]"
01389_annotations.json,waving,,waving,"[""a person waves"", ""A person wipes something horizontal""]"
01390_annotations.json,wavingByLeftHand,,waving,"[""A person is waving left hand."", ""a person waves with its left hand"", ""Someone waving with his left hand.""]"
01391_annotations.json,waving,,waving,"[""A person is waving.""]"
01392_annotations.json,wavingByLeftHand,,waving,"[""Subject waves with its left hand.""]"
01393_annotations.json,wavingByLeftHand,,waving,"[""the person is waving the left hand"", ""A standing person waves with his left hand."", ""A human is performing a whiping movement in front of its head"", ""a person waves with its left hand"", ""A person waves with his left hand.""]"
01394_annotations.json,wavingByLeftHand,,waving,"[""Person waves his hand."", ""A person waves with their left hand."", ""A person waves goodbye with his left hand."", ""A human is whiping vertically in front of his body""]"
01395_annotations.json,wavingByLeftHand,,waving,"[""A person raises his left hand and waves."", ""A person waving his left hand to greet."", ""a person waves with the left hand""]"
01396_annotations.json,wavingByLeftHand,,waving,"[""A person waves with the left hand two times."", ""a person waves with its left hand""]"
01397_annotations.json,wavingByLeftHand,,waving,"[""A person waves his left hand."", ""A person waves left and right with his left hand."", ""A person waving with their left hand""]"
01398_annotations.json,wavingByLeftHand,,waving,"[""A person waves forward with the left hand."", ""A human waves with its left hand.""]"
01399_annotations.json,wavingByLeftHand,,waving,"[""A person waves his left hand.""]"
01400_annotations.json,wavingByLeftHand,,waving,"[""A person waves with the left hand."", ""A person wipes something horizontal"", ""A person greets with his left hand.""]"
01401_annotations.json,wavingByLeftHand,,waving,"[""Person waving with the left arm"", ""Someone waves with the left hand"", ""a person waves with its left hand"", ""A human waves with his left hand.""]"
01402_annotations.json,waving,,waving,"[""Someone waves with both hands.""]"
01403_annotations.json,waving,,waving,"[""A person waves both hands.""]"
01404_annotations.json,waving,,waving,"[""a person waves with both hands""]"
01405_annotations.json,waving,,waving,"[""A person waves with both hands."", ""Person waving with both hands"", ""A human wavs with both hands""]"
01406_annotations.json,waving,,waving,"[""the person is waving both hands""]"
01407_annotations.json,waving,,waving,"[""Subject waves with both hands."", ""a person waves with both of his hands"", ""A human waves with both hands.""]"
01408_annotations.json,waving,,waving,"[""A person waves both hands."", ""A standing person waves with both hands.""]"
01409_annotations.json,waving,,waving,"[""Someone waves with both hands."", ""Person waving with both hands"", ""someone is waving with both arms""]"
01410_annotations.json,waving,,waving,"[""Someone waves with both hands symmetrically."", ""a person waves with its two hands"", ""A persons waves with two hands"", ""a human is wawing with his arms""]"
01411_annotations.json,waving,,waving,"[""A persons waves with both hands."", ""A human is waving with both hands mirrored before its head"", ""A person is waving at someone/something with both hands."", ""a person waves with both hands"", ""A person waves with both of his arms.""]"
01412_annotations.json,waving,,waving,"[""a person waves with both of his hands""]"
01413_annotations.json,waving,,waving,"[""A person waves with both hands"", ""Someone waves with both hands"", ""A person waves a few times with both hands."", ""a person waves with its two hand""]"
01414_annotations.json,waving,,waving,"[""A person is waving both hands."", ""A person waves with his two hands."", ""a person waves with both hands""]"
01415_annotations.json,waving,,waving,"[""a person raises both arms and waves his hands at head hight"", ""A person waves with both hands."", ""a person waves with its two hands"", ""A person waves with both hands."", ""human performs a waving motion with both arms""]"
01416_annotations.json,waving,,waving,"[""A person is waving his hands in a big motion"", ""A person waves with both hands."", ""a person waves with its two hands"", ""A human waves with two hands simultaneously.""]"
01417_annotations.json,playingGuitar,,playingGuitar,"[""A person raises both hands to shoulder level, elbows bent then bounces/punches down with his right hand before lowering both hands."", ""A person plays the guitar.""]"
01418_annotations.json,playingGuitar,,playingGuitar,"[""A human playing a guitar"", ""human performs a motion which resembles playing guitar""]"
01419_annotations.json,playingGuitar,,playingGuitar,"[""Person playing air guitar"", ""A person plays the air guitar"", ""a person performs a guitar stroke""]"
01420_annotations.json,playingGuitar,,playingGuitar,"[""Subject is playing the guitar."", ""a person performs a guitar stroke""]"
01421_annotations.json,playingGuitar,,playingGuitar,"[""A person plays the violin once."", ""the person moves the right hand from up to down"", ""Someone is holding a guitar and playing it with the right hand.""]"
01422_annotations.json,playingGuitar,,playingGuitar,"[""A person strums a guitar with their right hand."", ""Someone plays air guitar"", ""a person plays the guitar with its right hand"", ""A person playing the guitar for a short duration."", ""A human strums a guitarre twice with its right hand.""]"
01423_annotations.json,playingGuitar,,playingGuitar,"[""A person plays air guitar."", ""a person plays the air guitar"", ""a person holds something in its left hand and touches it along with its right hand""]"
01424_annotations.json,playingGuitar,,playingGuitar,"[""A person play guitar."", ""A human is performing two strikes on an air guitare"", ""A person plays the guitar."", ""A man is playing the guitare.""]"
01425_annotations.json,playingGuitar,,playingGuitar,"[""Subject is playing the guitar."", ""Someone is playing an air guitar."", ""A person plays the guitar."", ""a man plays the guitar""]"
01426_annotations.json,playingGuitar,,playingGuitar,"[""A person plays the air guitar."", ""A human is striking a guitare with the right hand"", ""A standing person moves its hands as if playing the guitar.""]"
01427_annotations.json,playingGuitar,,playingGuitar,"[""A person plays a small guitar."", ""A person plays the air guitar."", ""Someone is playing an air banjo."", ""A person plays guitar."", ""A person plays the guitar with its right hand""]"
01428_annotations.json,playingGuitar,,playingGuitar,"[""a human plays guitar."", ""A person plays the guitar."", ""a person plays the guitar with its right hand"", ""A person makes guitar playing motions"", ""Someone plays guitar with his right hand."", ""Someone is beating something""]"
01429_annotations.json,playingGuitar,,playingGuitar,"[""Person playing the air guitar"", ""human plays the guitar right-handed"", ""Someone is holding his left arm up and stroking with his right hand in front of his upper body."", ""a man is playing the guitar""]"
01430_annotations.json,playingGuitar,,playingGuitar,"[""A person plays guitar."", ""a person plays the guitar with its left hand""]"
01431_annotations.json,playingGuitar,,playingGuitar,"[""A human playing a guitar"", ""Someone is playing guitarre."", ""The human plays guitar"", ""a person plays the guitar"", ""Somebody knocks on something with his right hand.""]"
01432_annotations.json,playingGuitar,,playingGuitar,"[""Someone plays air guitar with the left hand."", ""A person plays chords on a guitar."", ""A person playing air guitar""]"
01433_annotations.json,playingGuitar,,playingGuitar,"[""A person raises the right arm and moves the left arm up and down quickly.""]"
01434_annotations.json,playingGuitar,,playingGuitar,"[""Someone plays two strokes on the guitar"", ""a person holds something in its right hand touches it along with its left hand"", ""Someone is holding his right arm up and stroking with his left arm in front of his upper body.""]"
01435_annotations.json,playingGuitar,,playingGuitar,"[""A person plays the guitar"", ""Someone plays air guitar""]"
01436_annotations.json,playingGuitar,,playingGuitar,"[""Person doing a guitar move with the left hand"", ""Someone plays air guitar"", ""a person plays the guitar with its left hand""]"
01437_annotations.json,playingGuitar,,playingGuitar,"[""A person raises both hands to chest level, elbows bent, then bounces his left hand up and down once before dropping both hands to his sides."", ""human plays the guitar left-handed"", ""a person holds something in the right hand and touches it with the left hand"", ""A person makes motion as if playing triangle.""]"
01438_annotations.json,playingGuitar,,playingGuitar,"[""A person makes a motion a bit like playing the violin, but one the right (wrong) side."", ""The human plays guitar""]"
01439_annotations.json,playingGuitar,,playingGuitar,"[""a person is playing the guitar"", ""Someone plays guitar with his left hand.""]"
01440_annotations.json,playingGuitar,,playingGuitar,"[""A person plays the air guitar."", ""The human plays air guitar."", ""Person playing air guitar"", ""A person performs a drumming motion with their left hand while holding up their right hand"", ""a person is doing something"", ""A person performs two strokes on a guitar."", ""Person makes motions as if it is half hearted playing guitar.""]"
01441_annotations.json,playingGuitar,,playingGuitar,"[""A person seems to be playing the guitar, holding it with his right hand, stroking with his left hand.""]"
01442_annotations.json,playingGuitar,,playingGuitar,"[""Person is playing guitar"", ""a persons holds something with its right hand touches it along with its left hand"", ""The human is playing guitar"", ""human performs a motion which resembles playing guitar left-handed"", ""Somebody knocks something with his left hand on something he is holding with his right hand.""]"
01443_annotations.json,playingGuitar,,playingGuitar,"[""A human plays air guitar."", ""a person plays the guitar with its left hand""]"
01444_annotations.json,playingGuitar,,playingGuitar,"[""A human playing a guitar"", ""A person plays violin on the wrong side (right)."", ""A person is playing an instrument."", ""A person is playing the guitar with the left hand.""]"
01445_annotations.json,playingGuitar,,playingGuitar,"[""A human is tapping his left arm while facing right."", ""A person plays the guitar with his left hand."", ""A person plays an instument with his left hand.""]"
01446_annotations.json,playingGuitar,,playingGuitar,"[""A human playing the guitar"", ""The human is playing guitar"", ""Someone is holding a guitar and playing it with the left hand.""]"
01447_annotations.json,playingGuitar,,playingGuitar,"[""A person plays air guitar.""]"
01448_annotations.json,playingGuitar,,playingGuitar,"[""A human playing a guitar"", ""A person plays an instrument."", ""Somebody knocks with his left hand on something he is holding in his right hand.""]"
01449_annotations.json,playingGuitar,,playingGuitar,"[""A person plays guitar."", ""A person strums a gitarre five times using the left hand."", ""A human is stroking the guitare with the left hand"", ""a person play the guitar with the left hand"", ""A person is playing the guitare""]"
01450_annotations.json,playingViolin,,playingViolin,"[""the person is playing violin"", ""a person plays the violin with its right hand""]"
01451_annotations.json,playingViolin,,playingViolin,"[""A person lifts up his left arm, bent at the elbow, then moves his right arm across his chest, hand just above the elbow of the raised left arm."", ""A person performs the movement of a violin player."", ""A persons moves its arms as if playing the violin."", ""A person is playing the violin."", ""A person makes motion as if playing violine."", ""a person plays the violin with its right hand""]"
01452_annotations.json,playingViolin,,playingViolin,"[""A person plays the air violin"", ""The human is playing violin""]"
01453_annotations.json,playingViolin,,playingViolin,"[""A person plays violin once."", ""a man is playing the violin""]"
01454_annotations.json,playingViolin,,playingViolin,"[""Someone plays a single tone on a violin."", ""A human plays a violin"", ""A person plays the violin"", ""A person plays the violette.""]"
01455_annotations.json,playingViolin,,playingViolin,"[""A person plays the air violin."", ""a person plays the violin with its right hand""]"
01456_annotations.json,playingViolin,,playingViolin,"[""A person plays the violin.""]"
01457_annotations.json,playingViolin,,playingViolin,"[""Someone plays on a violin."", ""A human performs playing a violin with its right hand.""]"
01458_annotations.json,playingViolin,,playingViolin,"[""a person plays the violin"", ""a person plays the violin with its right hand""]"
01459_annotations.json,playingViolin,,playingViolin,"[""a person plays the violin"", ""a Perosn playing the violin."", ""human seems to be playing the violin or something similar"", ""A person playing a violin""]"
01460_annotations.json,playingViolin,,playingViolin,"[""A human starts to play violin"", ""human plays the violin"", ""The human is playing a violin"", ""Somebody sands something""]"
01461_annotations.json,playingViolin,,playingViolin,"[""A person playing the air violine with the right hand""]"
01462_annotations.json,playingViolin,,playingViolin,"[""A person plays violin."", ""A human performs 5 strokes on a violine"", ""a person plays the violin"", ""A person plays the violin while holding it with his left hand and playing it with his right arm."", ""someone wipes a surface with the same height of his neck.""]"
01463_annotations.json,playingViolin,,playingViolin,"[""the person is playing a violin""]"
01464_annotations.json,playingViolin,,playingViolin,"[""Person playing the violin"", ""human plays the violin"", ""A person is playing violin.""]"
01465_annotations.json,playingViolin,,playingViolin,"[""Someone raises the right arm, looks at it and moves the left arm."", ""A person holds an object and wipes it."", ""a person plays the violin with its left hand""]"
01466_annotations.json,playingViolin,,playingViolin,"[""A person plays the violin"", ""Someone plays violin"", ""a person play the violin with the left hand""]"
01467_annotations.json,playingViolin,,playingViolin,"[""A person makes a motion like playing violin. (one stroke)"", ""A person is flexing their biceps.""]"
01468_annotations.json,playingViolin,,playingViolin,"[""A person is playing violin.""]"
01469_annotations.json,playingViolin,,playingViolin,"[""A person holds a violin with the right hand and strokes it with the left hand."", ""a person plays the violin with its left arm""]"
01470_annotations.json,playingViolin,,playingViolin,"[""a person plays the violin"", ""A person holds his right arm in the air and wipes with his left hand."", ""A person is playing the violin.""]"
01471_annotations.json,playingViolin,,playingViolin,"[""A person raises their right arm, looks at the arm's muscles and moves the left arm towards the right arm."", ""A person plays violin.""]"
01472_annotations.json,playingViolin,,playingViolin,"[""A human playing a violin"", ""A person is flexing their biceps."", ""A person holds an object with his right hand and wipes it with its left hand."", ""a person plays the violin with its left hand""]"
01473_annotations.json,playingViolin,,playingViolin,"[""A person is playing violin."", ""a person plays the violin with the left hand""]"
01474_annotations.json,playingViolin,,playingViolin,"[""A Person raises their right arm like a bodybuilder, looks at their muscles and moves the left arm."", ""A standing person performs arm motions as if playing a violin that he is holding in his right hand."", ""A person is playing the violin.""]"
01475_annotations.json,playingViolin,,playingViolin,"[""the person looks like playing a violin"", ""A person plays a violin while he holds it with his right arm and plays it with his left arm."", ""A left-handed person plays the violin.""]"
01476_annotations.json,playingViolin,,playingViolin,"[""A person playing the air violine"", ""a person plays the violin with its left hand""]"
01477_annotations.json,playingViolin,,playingViolin,"[""A person raises their right arm like a bodybuilder and moves the left arm towards their right arm."", ""a person plays the violin with its left hand""]"
01478_annotations.json,playingViolin,,playingViolin,"[""A human playing a violin"", ""a person plays the violin with its left hand""]"
01479_annotations.json,playingViolin,,playingViolin,"[""A person plays the violin"", ""Someone plays violin"", ""A person playing the violin holding it with his right arm and playing it with his left."", ""A person performs arm motions as if playing the violin, holding it on the right side."", ""A person plays guitar""]"
01480_annotations.json,wippingByRightHand,,wipping,"[""Someone moves his or her right hand in the form of a half circle, which is open on its left side."", ""A person uses his right hand to hit something."", ""a person wipes something with its right hand"", ""A person makes motions as if opening a door.""]"
01481_annotations.json,wippingByRightHand,,wipping,"[""A human makes a wipe movement with their right arm."", ""human performs a wiping motion with its right hand""]"
01482_annotations.json,wipping,,wipping,"[""A person is stirring something in front of him""]"
01483_annotations.json,wippingByRightHand,,wipping,"[""A person wipes a circle on a waist high surface."", ""a person wipes somethings with its right hand"", ""A human is performing a horizontal wiping movement"", ""Someone performs a circular motion with his right hand parallel to the floor.""]"
01484_annotations.json,wippingByRightHand,,wipping,"[""a person is making a hand gesture."", ""a person wipes something with its right hand""]"
01485_annotations.json,wippingByRightHand,,wipping,"[""A human performing a stirring task"", ""human performs a motion similar to mixing"", ""a person wipes something with its right hand""]"
01486_annotations.json,wippingByRightHand,,wipping,"[""A person makes a motion like wiping a table with the right hand.""]"
01487_annotations.json,wipping,,wipping,"[""A human performing a stirring motion""]"
01488_annotations.json,wippingByRightHand,,wipping,"[""Someone cleans a table."", ""a persons wipes something with its right hand"", ""A human is performing a horizontal whiping movement with the right hand"", ""A person is wiping with the right hand.""]"
01489_annotations.json,wippingByRightHand,,wipping,"[""A persons wipes in circles"", ""the person is doing a circular motion with the right hand"", ""A person moves his right hand horizontally and clockwise in front of his belly."", ""a person wipes something with its right hand"", ""A person is wiping with his right arm."", ""The human points to something using his right hand""]"
01490_annotations.json,wippingByRightHand,,wipping,"[""A human performing a stirring motion"", ""a person wipes something with his right hand""]"
01491_annotations.json,wippingByRightHand,,wipping,"[""Someone is stirring with his right hand."", ""A person wipes a desk.""]"
01492_annotations.json,wippingByRightHand,,wipping,"[""a persone wipe a surface"", ""A person is stirring with their right hand."", ""A human performs a whiping movement with the right hand"", ""a person wipes a plane with its right hand"", ""A person wipes a surface with his right hand."", ""A person stirring with their right hand"", ""Someone moves his right hand in a circular motion in front of his upper body."", ""a man is wiping something with his right hand""]"
01493_annotations.json,wippingByRightHand,,wipping,"[""a person stirs with his right hand""]"
01494_annotations.json,wippingByRightHand,,wipping,"[""A person doing a wiping or stirring movement with the right hand"", ""A person wipes a desk with his right hand."", ""A person stirring with their right arm""]"
01495_annotations.json,wippingByLeftHand,,wipping,"[""While stand the hand is moved in a circle."", ""A person wipes a table."", ""a person wipes something away with its left hand"", ""A person moves his left hand horizontally in a circle in front of his belly."", ""A human wipes horizontal once in the same hight as its hips."", ""A persons is doing a cirle with the left hand, parallel to the ground at hip high""]"
01496_annotations.json,wippingByLeftHand,,wipping,"[""A person stirs something."", ""a person wipes something away with its left hand""]"
01497_annotations.json,wippingByLeftHand,,wipping,"[""Person stirring something"", ""A person wipes with their left hand."", ""A person is turning a wheel"", ""a person wipes something away with its left hand"", ""A person is wiping with his left hand."", ""The human moves his arm to the left""]"
01498_annotations.json,wippingByLeftHand,,wipping,"[""Someone moves his hand counterclockwise in a circle parallel to the floor starting near his torso."", ""A person wipes with his left hand.""]"
01499_annotations.json,wippingByLeftHand,,wipping,"[""A human moves his left arm.""]"
01500_annotations.json,wippingByLeftHand,,wipping,"[""A person moves the left hand in front of the body in a half circle."", ""A person performs a circular motion with his left hand possibly gripping an object."", ""A person wipes something horizontal""]"
01501_annotations.json,wippingByLeftHand,,wipping,"[""A person stirs something"", ""Someone stirs with the left hand""]"
01502_annotations.json,wippingByLeftHand,,wipping,"[""a person performs a stiring motion with his left"", ""A person stirs something with their left hand"", ""a person wipes something in front of it with its left hand""]"
01503_annotations.json,wippingByLeftHand,,wipping,"[""A person wipes two times in a circle on a waist high surface.""]"
01504_annotations.json,wippingByLeftHand,,wipping,"[""A person is wiping a horizontal surface with his left hand."", ""The subject is using his left hand to do a stirring motion."", ""A human is standing on the same spot and moving its left hand like he is using a mixer in a bowl."", ""a person wipes something with its left hand"", ""A person moving his left hand horizontally in front of him in circles.""]"
01505_annotations.json,wippingByLeftHand,,wipping,"[""the person is performing a circular motion with the left hand"", ""A person is wiping something with his left hand."", ""A person wipes an object with his left arm.""]"
01506_annotations.json,wippingByLeftHand,,wipping,"[""Person moving the hand in a circle to stir or clean something"", ""A person wipes a surface using their left hand"", ""A person is strirring in a big pot."", ""Someone is moving his left hand in a circular motion in front of his upper body parallel to the floor.""]"
01507_annotations.json,wippingByLeftHand,,wipping,"[""A person makes a wipe movement with his left arm.""]"
01508_annotations.json,wippingByLeftHand,,wipping,"[""A person wipes in a counterclockwise circle on a flat surface."", ""A person wipes a table with its left hand.""]"
01509_annotations.json,wippingByLeftHand,,wipping,"[""A person moves the left hand in a circle counter clockwise in a level parallel to the ground."", ""A Person is wiping a surface."", ""A Person wipes something."", ""someone is wiping a table.""]"
01510_annotations.json,wippingByLeftHand,,wipping,"[""A human performing wiping motions with the left hand"", ""A person performs a stirring motion."", ""A person wipes a surface using the left hand."", ""a person wipes something in front of it with its left hand"", ""A person moves his left hand in horizontal circles in front of his belly.""]"
01511_annotations.json,wipping,,wipping,"[""A person wipes a table."", ""The human cleans a table""]"
01512_annotations.json,wippingByRightHand,,wipping,"[""A person wipes the table with their right hand""]"
01513_annotations.json,wippingByRightHand,,wipping,"[""Person wishing something with the right hand"", ""Someone moves the right hand in a circular path"", ""A human wipes a table with his right hand""]"
01514_annotations.json,wippingByRightHand,,wipping,"[""Someone performs a wiping movement."", ""A human makes one horizontal wiping motion with its right hand in the same hight as its hips and tries to reach a point as far out as possible."", ""A person is wiping an object with his left hand.""]"
01515_annotations.json,wippingByRightHand,,wipping,"[""Person doing a wiping move with the right hand"", ""Someone moves his hand in a circular path"", ""A person wipes a table one time.""]"
01516_annotations.json,wippingByRightHand,,wipping,"[""A person is wiping a horizontal surface."", ""a man is wiping or rubbing something with his right hand""]"
01517_annotations.json,wippingByRightHand,,wipping,"[""A person wipes a waist high surface with the right hand."", ""a person wipes something with its right hand"", ""a man is wipping something with his right hand""]"
01518_annotations.json,wippingByRightHand,,wipping,"[""A person makes a circling motion with the right hand like wiping a table.""]"
01519_annotations.json,wipping,,wipping,"[""A person performs a wiping motion.""]"
01520_annotations.json,wipping,,wipping,"[""A person wipes clockwise on a flat surface.""]"
01521_annotations.json,wippingByLeftHand,,wipping,"[""A person standing still and doing a wiping movement with the left hand."", ""a person wipes something in front of it with its left hand""]"
01522_annotations.json,wippingByLeftHand,,wipping,"[""Someone moves his left arm."", ""a man wipes something with his left hand""]"
01523_annotations.json,wippingByLeftHand,,wipping,"[""A person wiping with his left hand."", ""A person wipes a table.""]"
01524_annotations.json,wipping,,wipping,"[""A person wipes in a counterclockwise circle on a waist high surface.""]"
01525_annotations.json,wippingByLeftHand,,wipping,"[""A person makes a single wipe movement with the left arm.""]"
01526_annotations.json,wippingByLeftHand,,wipping,"[""Someone wipes something."", ""A human performs a sirring motion"", ""a person wipes omething with its left hand"", ""A person is moving as if cleaning a surface at breast hight.""]"
01527_annotations.json,wippingByLeftHand,,wipping,"[""A person wipes the table with their left hand.""]"
01528_annotations.json,wippingByLeftHand,,wipping,"[""A person performs some kind of wiping motion."", ""A human is making a horizontal wiping motion."", ""A person wipes an object with his left hand.""]"
01529_annotations.json,wippingByLeftHand,,wipping,"[""A person makes a wiping motion with the left hand."", ""A person moving his left arm horizontally in front of him in counterclockwise circles."", ""Someone wipes a surface with the left hand.""]"
01530_annotations.json,wippingByLeftHand,,wipping,"[""A person wipes."", ""A Person is wiping a surface with it's left Hand."", ""a person wipes something in front of it with the left hand""]"
01531_annotations.json,wippingByLeftHand,,wipping,"[""A person performs a wiping motion on a table."", ""A standing person performs a horizontal wiping motion with his left hand.""]"
01532_annotations.json,wippingByLeftHand,,wipping,"[""A person wipes the table with their left hand"", ""A person traveling with the right hand with a rubbing motion on a work surface."", ""A person wipes something"", ""A person is wiping horizontal with its left hand on the same hight as its hips."", ""A peron stirring with their left hand""]"
01533_annotations.json,wippingByLeftHand,,wipping,"[""A human moves his hand in a circle five times in horizontal plane"", ""Someone is probably wiping the table."", ""a person wipes something in front of it"", ""A human wipes horizontal in a circle with its left hand on the same hight as its hips.""]"
01534_annotations.json,wippingByLeftHand,,wipping,"[""A person cleans a surface by making circular motions with their left hand."", ""A human wipes on a table."", ""A person stirs with their left hand""]"
01535_annotations.json,wippingByLeftHand,,wipping,"[""A human is stirring."", ""A person wipes a surface with his left arm."", ""a person wipes something in front of it with its left hand""]"
01536_annotations.json,wippingByLeftHand,,wipping,"[""A person standing still and doing a wiping movement with the left hand""]"
01537_annotations.json,walkingCircleCounterClockwise,,walkingTurn,"[""A person is walking in small circles."", ""someone walks in a circle counterclockwise three consecutive times."", ""a person walks in a circle to the left 3 times""]"
01538_annotations.json,walkingCircleCounterClockwise,,walkingTurn,"[""A person walks in two counter-clockwise circles"", ""Subject walks in circle counterclockwise twice."", ""A human walks in a circle twice"", ""A person is walking two counter-clockwise circles"", ""a person walks in a circle to the left for two times""]"
01539_annotations.json,walkingCircleClockwise,,walkingTurn,"[""A person walks two times in a tight, clock-wise circle."", ""Someone walks two small circles to the right."", ""The human is walking a circle (right turn)"", ""a person walks in a circle to the right two times"", ""Somebody walks clockwise in circle.""]"
01540_annotations.json,walkingCircleClockwise,,walkingTurn,"[""Subject walks in a circle clockwise twice."", ""A human performs tight right curves doing two full rounds"", ""a person walks a circle to the right two time"", ""A person walks in a circle two times."", ""a human is walking in circle to the right, as if he is walking around an object.""]"
01542_annotations.json,walkingForward,,walking,"[""a person walks forward""]"
01543_annotations.json,walkingForward,,walking,"[""A person walking forwards for a few steps."", ""a person walks some meters forwards""]"
01545_annotations.json,walkingForward,,walking,"[""human goes forward starting with right"", ""A person walks forwards.""]"
01546_annotations.json,walkingStairsDownUp,,walkingStairs,"[""A person walks down a slope and then climbs some stairs.""]"
01548_annotations.json,walkingForward,,walking,"[""A human looks to the right. Afterwards walks forwards slowly."", ""a person walks straight on and then walks up a step"", ""a person walks straight forwards some steps"", ""A person is walking forward.""]"
01549_annotations.json,walkingForward,,walking,"[""A person walking forwards on a kind of platform upwards."", ""A person walks forward"", ""A person walkes forward.""]"
01550_annotations.json,walkingStairsUp,,walkingStairs,"[""A person climbs stairs."", ""a human is climbing some stairs.""]"
01555_annotations.json,walkingForward,,walking,"[""A person walking forwards and upwards"", ""human goes forward""]"
01556_annotations.json,walkingForward,,walking,"[""A person is walking slightly slouched while drifting to the right."", ""human seems to be walking on a beam or something similar"", ""A human is moving up a ramp"", ""A person is walking forward""]"
01557_annotations.json,walkingForward,,walking,"[""A human walks forward for seven steps and then stops."", ""A person takes eight forward steps on a straight line."", ""A person is walking slowly, looking down""]"
01560_annotations.json,walkingForward,,walking,"[""A person walking a few steps forward"", ""Person walking forward.""]"
01561_annotations.json,walkingForward,,walking,"[""a person walks forward""]"
01562_annotations.json,walkingStairsDown,,walkingStairs,"[""A person walks four steps to the diagonal left."", ""a person walks down the stairs"", ""A person walking down a small hill.""]"
01563_annotations.json,walkingStairsDown,,walkingStairs,"[""A person walks down a slope in the forward direction.""]"
01565_annotations.json,walkingStairsDown,,walkingStairs,"[""A person walks down a slope.""]"
01566_annotations.json,walkingStairsDown,,walkingStairs,"[""human goes downstairs by stairs"", ""A person sneaks forward.""]"
01567_annotations.json,walkingStairsDown,,walkingStairs,"[""Subject walks down steps."", ""A person walks down a slope and reaches flat ground after a few steps."", ""A human is walking down a ramp"", ""A person walks 5 steps down a stair and then 2 more when it reachs the ground."", ""a person walks down the stairs"", ""A person walks down on stairs."", ""Somebody walks downstairs.""]"
01569_annotations.json,walkingStairsDown,,walkingStairs,"[""A person walks down a slope.""]"
01570_annotations.json,walkingStairsDown,,walkingStairs,"[""A person walks down a slope.""]"
01571_annotations.json,walkingForward,,walking,"[""A person walks forward.""]"
01572_annotations.json,walkingForward,,walking,"[""A human is walking forwards.""]"
01573_annotations.json,walkingForwardSlow,,walking,"[""A person is walking slowly and relaxed""]"
01575_annotations.json,walkingForward,,walking,"[""Subject walks over a plank."", ""A person walks a few meters over soft surface."", ""a person walks forwards""]"
01576_annotations.json,walkingOverObstacle,,walkingOverObstacle,"[""Someone is walking over an obstacle.""]"
01581_annotations.json,walkingBalancing,,walkingBalancing,"[""Someone balances on a object an jumps on the ground at the end of the object"", ""A person balances over an obstacle"", ""A person goes down from an higher level to a lower one"", ""A person is balancing on something for four steps and taking a step down at the end."", ""A person balancing across a beam and stepping down"", ""a man is walking a few steps on a beam, and goes back on the ground""]"
01582_annotations.json,walkingBalancing,,walkingBalancing,"[""A person is balancing on a narrow path and walking forward."", ""A person balances on a line."", ""a person balances on something"", ""Somebody is balancing on something.""]"
01583_annotations.json,standingTPose,,standing,"[""Person stands upright holding both arms in a horizontal line"", ""A standing person holds both arms horizontally, spread to both sides."", ""A human stands still and spreads its arms to the side so it looks like a T-shape."", ""A person stands still with his arms stretched."", ""Someone stand still spreading both arms to the side."", ""A person stands still, arms lifted at shoulder height."", ""A person stands with his arms raised to the side."", ""a man stands still with his arms at the horizontal"", ""Somebody stands with stretched arms.""]"
01584_annotations.json,walkingForward,,walking,"[""A person walks forward at medium speed.""]"
01585_annotations.json,walkingForward,,walking,"[""A person walks forward at medium speed.""]"
01586_annotations.json,walkingForward,,walking,"[""Subject walks three steps forward.""]"
01587_annotations.json,walkingForward,,walking,"[""A person goes four and a half steps forward while looking at their feet."", ""The human walks a couple of steps""]"
01588_annotations.json,walkingForward,walkingStairsDown,walking,"[""the person is walking forward"", ""a person walks down the stairs""]"
01589_annotations.json,walkingForward,walkingStairsDown,walking,"[""Person walking forwards"", ""Someone walks forward"", ""Someone walks down a stair.""]"
01590_annotations.json,walkingForward,walkingStairsDown,walking,"[""A person walks forward."", ""Person walking downwards steps or a slope"", ""He walks straight."", ""Someone is walking downward"", ""A Person is walking forward."", ""A human walks down a stair and stops when reaching the ground."", ""a person walks a few meters forward"", ""A person is walking forward"", ""A person walks down stairs."", ""A person takes 5 steps."", ""A person walks forward being energized."", ""someone walks right front.""]"
01591_annotations.json,walkingForward,walkingStairsDown,walking,"[""Person walking steps down"", ""A person walks forward"", ""A human walks forwards"", ""Someone is walking forward 4 steps starting with the right leg."", ""a person walks down the stairs"", ""A person is walking.""]"
01592_annotations.json,walkingForward,walkingStairsDown,walking,"[""A person walks forward"", ""human goes downstairs by stairs starting with left"", ""A person takes 4 steps and than stops.""]"
01593_annotations.json,walkingStairsDown,,walkingStairs,"[""a person walks down some stairs""]"
01594_annotations.json,walkingStairsDown,,walkingStairs,"[""A human walks forward while looking down."", ""human goes downstairs""]"
01595_annotations.json,walkingStairsDown,,walkingStairs,"[""A person walks down a set of stairs"", ""A person walks down some stairs."", ""A person walks forward down a small hill."", ""a person is going down the stairs""]"
01596_annotations.json,walkingStairsDown,,walkingStairs,"[""A person walks downstairs."", ""A person walks down stairs."", ""A person walking forward down a hill.""]"
